Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
180,1.5,-0.058361,0.026484,0.002547,-0.042802,0.027238,0.112751,-0.008812,0.027309,0.056913
181,1.508333,-0.058368,0.026477,0.002544,-0.042801,0.027243,0.112749,-0.008808,0.027312,0.056923
182,1.516667,-0.058361,0.026483,0.002546,-0.042801,0.027245,0.112744,-0.00881,0.027307,0.056916
183,1.525,-0.058364,0.026483,0.002543,-0.042799,0.027245,0.112751,-0.008805,0.027309,0.056918
184,1.533333,-0.058364,0.026483,0.002542,-0.042797,0.027245,0.112751,-0.008804,0.027309,0.056916
185,1.541667,-0.058364,0.026476,0.002541,-0.042798,0.027244,0.112752,-0.008803,0.027307,0.056914
186,1.55,-0.058365,0.026483,0.00254,-0.042797,0.027254,0.112753,-0.008797,0.027309,0.056912
187,1.558333,-0.058367,0.02648,0.002535,-0.042797,0.027247,0.112757,-0.008795,0.02731,0.05691
188,1.566667,-0.058369,0.026482,0.002529,-0.042796,0.027246,0.112762,-0.008791,0.027311,0.056908
189,1.575,-0.058368,0.026485,0.002528,-0.042795,0.027249,0.112761,-0.008789,0.027312,0.056908
190,1.583333,-0.058368,0.026488,0.002525,-0.042797,0.027245,0.112762,-0.008785,0.027309,0.056907
191,1.591667,-0.058373,0.02648,0.002519,-0.042798,0.027246,0.112763,-0.008781,0.027313,0.056908
192,1.6,-0.058369,0.026485,0.002515,-0.042798,0.027242,0.112768,-0.008774,0.027311,0.05691
193,1.608333,-0.058368,0.026485,0.002512,-0.042799,0.027246,0.112766,-0.008773,0.027307,0.056901
194,1.616667,-0.058368,0.026487,0.002512,-0.042795,0.027249,0.112768,-0.008771,0.027307,0.056898
195,1.625,-0.05837,0.026485,0.002508,-0.042797,0.027244,0.112776,-0.008765,0.027309,0.056904
196,1.633333,-0.05837,0.026487,0.002507,-0.042793,0.02725,0.112776,-0.008763,0.027312,0.056899
197,1.641667,-0.058375,0.026488,0.002503,-0.042795,0.027248,0.112779,-0.008756,0.027312,0.056897
198,1.65,-0.058378,0.026486,0.002498,-0.042797,0.027247,0.112783,-0.008753,0.027312,0.056897
199,1.658333,-0.058381,0.026481,0.002493,-0.0428,0.027246,0.112782,-0.008748,0.027311,0.056893
200,1.666667,-0.058383,0.026487,0.002489,-0.042796,0.027246,0.112779,-0.008743,0.027311,0.056894
201,1.675,-0.058381,0.026484,0.002483,-0.042799,0.027247,0.112786,-0.008742,0.027307,0.056888
202,1.683333,-0.058384,0.026489,0.002479,-0.042796,0.027241,0.112789,-0.008739,0.027309,0.056886
203,1.691667,-0.058384,0.026489,0.002476,-0.042799,0.027247,0.11279,-0.008726,0.027308,0.056885
204,1.7,-0.058383,0.026487,0.00247,-0.042798,0.027246,0.112799,-0.008722,0.027306,0.056885
205,1.708333,-0.058384,0.02649,0.002468,-0.042792,0.027246,0.112799,-0.008716,0.02731,0.056882
