Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
86,0.716667,0.02268,0.032392,0.147787,0.029634,0.039542,0.265662,0.02609,0.036992,0.214239,0.024459,0.032986,0.165627,0.022435,0.038253,0.049465,0.020072,0.035325,0.102684
87,0.725,0.022693,0.032399,0.147783,0.029632,0.039539,0.265658,0.026084,0.036998,0.21424,0.02448,0.033002,0.165616,0.022438,0.038245,0.049472,0.020065,0.035323,0.102688
88,0.733333,0.022652,0.032416,0.147898,0.029636,0.039539,0.265658,0.026078,0.036985,0.21424,0.024472,0.03301,0.16564,0.022431,0.038238,0.049479,0.02007,0.035318,0.102681
89,0.741667,0.02265,0.032412,0.147896,0.029636,0.03954,0.265658,0.026076,0.036979,0.214239,0.024473,0.03301,0.165639,0.022439,0.038236,0.049472,0.02008,0.035286,0.102715
90,0.75,0.022646,0.032413,0.147896,0.02965,0.039569,0.265691,0.026082,0.036977,0.214234,0.024473,0.033007,0.165639,0.022444,0.038243,0.049476,0.020068,0.035316,0.102678
91,0.758333,0.02268,0.032394,0.147788,0.029637,0.039545,0.265667,0.026076,0.036978,0.214235,0.024474,0.033008,0.165636,0.022434,0.038235,0.049479,0.020069,0.03532,0.102679
92,0.766667,0.022678,0.032402,0.147787,0.029634,0.039549,0.265667,0.026076,0.036979,0.214235,0.024445,0.032964,0.165594,0.022441,0.038255,0.049478,0.020067,0.035317,0.102684
93,0.775,0.022682,0.032395,0.147784,0.029636,0.03955,0.265669,0.026077,0.036977,0.214236,0.024463,0.032984,0.165622,0.02244,0.038243,0.049469,0.020068,0.03532,0.102686
94,0.783333,0.02268,0.032404,0.14779,0.029637,0.039551,0.265666,0.026076,0.036983,0.214234,0.024461,0.032988,0.165623,0.022437,0.038237,0.049468,0.020066,0.035321,0.102678
95,0.791667,0.022685,0.032396,0.147793,0.029636,0.039551,0.265667,0.026073,0.036974,0.214224,0.024461,0.032983,0.165626,0.022451,0.038236,0.049484,0.020069,0.035318,0.102681
96,0.8,0.022683,0.032391,0.147789,0.029638,0.03955,0.265668,0.026075,0.036975,0.214237,0.024462,0.032982,0.165624,0.022434,0.038246,0.049469,0.020067,0.035316,0.102684
97,0.808333,0.022681,0.032396,0.147793,0.029637,0.039553,0.265667,0.026072,0.036972,0.21422,0.024458,0.032987,0.165624,0.022429,0.038229,0.049468,0.02007,0.035319,0.102684
98,0.816667,0.022679,0.032399,0.147792,0.029636,0.039554,0.26567,0.026088,0.036991,0.214242,0.02446,0.032982,0.165624,0.022435,0.038238,0.049478,0.020085,0.03529,0.102724
99,0.825,0.022679,0.032391,0.147789,0.029637,0.039544,0.265667,0.026091,0.036998,0.214242,0.02446,0.032987,0.165626,0.022435,0.038233,0.049472,0.020069,0.035316,0.102685
100,0.833333,0.022676,0.032401,0.147788,0.029635,0.03955,0.265668,0.026086,0.036998,0.214239,0.02446,0.032987,0.16563,0.022437,0.038237,0.049471,0.020063,0.035317,0.102684
101,0.841667,0.022683,0.032404,0.147788,0.029633,0.039547,0.265665,0.02609,0.036996,0.214242,0.024461,0.032978,0.165624,0.022442,0.03824,0.049472,0.020062,0.035319,0.102682
102,0.85,0.022678,0.032401,0.147789,0.02963,0.039533,0.265651,0.026085,0.037,0.214237,0.024458,0.032984,0.165621,0.022429,0.038232,0.049468,0.020064,0.035316,0.102675
103,0.858333,0.022676,0.032391,0.147782,0.029633,0.039545,0.265653,0.026093,0.036991,0.214238,0.024455,0.03298,0.165623,0.022434,0.038237,0.049466,0.020061,0.035312,0.102676
