Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
102,0.850000,0.039347,0.042005,0.235860,0.038307,0.043303,0.190384,0.042173,0.044086,0.071567,0.042134,0.043536,0.166467,0.040915,0.044310,0.116188,0.046893,0.040645,0.279055
103,0.858333,0.039348,0.042002,0.235857,0.038305,0.043292,0.190383,0.042166,0.044083,0.071570,0.042126,0.043543,0.166470,0.040910,0.044303,0.116195,0.046898,0.040639,0.279050
104,0.866667,0.039339,0.042007,0.235860,0.038308,0.043300,0.190386,0.042167,0.044084,0.071569,0.042129,0.043541,0.166474,0.040913,0.044307,0.116188,0.046893,0.040634,0.279049
105,0.875000,0.039340,0.042001,0.235859,0.038308,0.043302,0.190385,0.042172,0.044076,0.071573,0.042129,0.043545,0.166470,0.040911,0.044300,0.116192,0.046899,0.040647,0.279057
106,0.883333,0.039342,0.042005,0.235857,0.038311,0.043298,0.190385,0.042174,0.044088,0.071565,0.042132,0.043540,0.166471,0.040910,0.044303,0.116187,0.046895,0.040632,0.279050
107,0.891667,0.039341,0.042002,0.235854,0.038306,0.043300,0.190378,0.042169,0.044083,0.071564,0.042129,0.043540,0.166474,0.040911,0.044304,0.116192,0.046894,0.040632,0.279046
108,0.900000,0.039345,0.042005,0.235856,0.038309,0.043296,0.190383,0.042168,0.044086,0.071564,0.042132,0.043530,0.166469,0.040912,0.044302,0.116187,0.046893,0.040629,0.279049
109,0.908333,0.039345,0.042001,0.235854,0.038308,0.043300,0.190379,0.042166,0.044078,0.071561,0.042133,0.043539,0.166466,0.040998,0.044226,0.116232,0.046897,0.040633,0.279045
110,0.916667,0.039342,0.042007,0.235857,0.038306,0.043293,0.190379,0.042169,0.044076,0.071564,0.042134,0.043540,0.166463,0.040916,0.044299,0.116180,0.046899,0.040643,0.279048
111,0.925000,0.039345,0.041996,0.235851,0.038306,0.043298,0.190379,0.042173,0.044083,0.071558,0.042134,0.043540,0.166459,0.040916,0.044302,0.116182,0.046895,0.040624,0.279041
112,0.933333,0.039340,0.042000,0.235851,0.038306,0.043297,0.190376,0.042169,0.044080,0.071559,0.042138,0.043544,0.166465,0.040914,0.044305,0.116183,0.046894,0.040634,0.279039
113,0.941667,0.039343,0.042000,0.235852,0.038303,0.043295,0.190376,0.042170,0.044082,0.071565,0.042129,0.043550,0.166464,0.040917,0.044302,0.116184,0.046895,0.040631,0.279045
114,0.950000,0.039345,0.042005,0.235853,0.038309,0.043298,0.190381,0.042169,0.044078,0.071562,0.042130,0.043541,0.166467,0.040912,0.044302,0.116181,0.046897,0.040633,0.279046
115,0.958333,0.039345,0.042000,0.235858,0.038307,0.043298,0.190379,0.042172,0.044083,0.071565,0.042133,0.043539,0.166468,0.040998,0.044223,0.116230,0.046893,0.040641,0.279050
116,0.966667,0.039348,0.041999,0.235855,0.038310,0.043291,0.190384,0.042171,0.044084,0.071565,0.042137,0.043539,0.166468,0.040917,0.044299,0.116189,0.046905,0.040631,0.279048
117,0.975000,0.039348,0.042001,0.235855,0.038309,0.043303,0.190381,0.042168,0.044083,0.071564,0.042133,0.043539,0.166469,0.040914,0.044300,0.116187,0.046900,0.040639,0.279051
118,0.983333,0.039344,0.042005,0.235853,0.038312,0.043296,0.190379,0.042173,0.044089,0.071571,0.042138,0.043543,0.166472,0.040914,0.044302,0.116187,0.046897,0.040639,0.279054
119,0.991667,0.039345,0.042000,0.235856,0.038308,0.043296,0.190380,0.042173,0.044077,0.071563,0.042136,0.043540,0.166477,0.040911,0.044301,0.116185,0.046895,0.040636,0.279047
