Frame,Time,Rigid Body 1 X,Rigid Body 1 Y,Rigid Body 1 Z,Rigid Body 2 X,Rigid Body 2 Y,Rigid Body 2 Z,Rigid Body 3 X,Rigid Body 3 Y,Rigid Body 3 Z,Rigid Body 4 X,Rigid Body 4 Y,Rigid Body 4 Z
3915,32.625,0.026079,0.060753,0.149998,0.00364,0.062818,0.252837,0.022015,0.064819,0.030262,0.022966,0.064258,0.125107
3916,32.633333,0.026006,0.060818,0.150061,0.004103,0.062965,0.252564,0.022007,0.064538,0.030337,0.022978,0.064191,0.125185
3917,32.641667,0.025967,0.060792,0.150046,0.004495,0.063084,0.25253,0.021816,0.064662,0.030292,0.023126,0.064257,0.125184
3918,32.65,0.026169,0.060743,0.149897,0.004558,0.062955,0.253101,0.0217,0.064724,0.029676,0.023109,0.064409,0.125117
3919,32.658333,0.026277,0.06082,0.149953,0.004816,0.062864,0.253667,0.021655,0.064842,0.029539,0.023139,0.064323,0.124778
3920,32.666667,0.026138,0.060795,0.150067,0.00542,0.062839,0.253541,0.021548,0.06489,0.029958,0.023302,0.064188,0.124991
3921,32.675,0.0261,0.060753,0.150063,0.00606,0.062944,0.253115,0.021516,0.064708,0.030395,0.023265,0.0642,0.125199
3922,32.683333,0.026058,0.060813,0.150152,0.006516,0.063007,0.252901,0.021402,0.064606,0.030459,0.023272,0.064186,0.125258
3923,32.691667,0.026057,0.060834,0.15002,0.006784,0.062969,0.253016,0.021255,0.064706,0.030256,0.023399,0.064222,0.125272
3924,32.7,0.026264,0.060829,0.14992,0.006884,0.062941,0.253676,0.021209,0.064726,0.029592,0.02332,0.064341,0.125001
3925,32.708333,0.026229,0.060868,0.149946,0.007305,0.062895,0.254009,0.021184,0.064805,0.029569,0.023485,0.064148,0.124742
3926,32.716667,0.026102,0.060784,0.150027,0.007988,0.06291,0.253629,0.021159,0.064866,0.030092,0.023561,0.064079,0.124967
3927,32.725,0.026031,0.060802,0.150041,0.008641,0.062958,0.253204,0.021178,0.064721,0.030443,0.023473,0.064161,0.125181
3928,32.733333,0.025928,0.060867,0.150056,0.009155,0.062899,0.253155,0.021104,0.064632,0.030452,0.023458,0.064121,0.125163
3929,32.741667,0.025932,0.060887,0.149898,0.009394,0.062819,0.253559,0.021051,0.064695,0.029971,0.02352,0.064245,0.1252
3930,32.75,0.026068,0.060889,0.14989,0.009577,0.062785,0.254313,0.02105,0.064738,0.029488,0.023447,0.064213,0.124782
3931,32.758333,0.025928,0.060894,0.149989,0.010083,0.062779,0.254332,0.02101,0.064832,0.029697,0.023603,0.064028,0.124818
3932,32.766667,0.025838,0.060822,0.150032,0.010641,0.062731,0.253763,0.021007,0.064833,0.030311,0.023596,0.064026,0.125063
3933,32.775,0.025734,0.060897,0.150095,0.011028,0.062842,0.253545,0.021005,0.064693,0.0305,0.023481,0.064044,0.125214
3934,32.783333,0.025637,0.060914,0.15016,0.011292,0.06295,0.253518,0.020936,0.064669,0.03048,0.023504,0.064007,0.1252
3935,32.791667,0.025724,0.060896,0.150029,0.011256,0.062944,0.253958,0.020906,0.064719,0.029916,0.023513,0.064257,0.12529
3936,32.8,0.025801,0.06093,0.150062,0.011318,0.062735,0.254578,0.020911,0.064723,0.029614,0.023507,0.064097,0.124882
3937,32.808333,0.025631,0.060927,0.150147,0.011753,0.062637,0.254394,0.020865,0.064797,0.029949,0.023672,0.06398,0.125026
3938,32.816667,0.02552,0.060898,0.150167,0.012205,0.062803,0.253822,0.020874,0.064776,0.030473,0.023592,0.064025,0.125207
3939,32.825,0.025379,0.060969,0.150284,0.012446,0.063096,0.253529,0.02086,0.064731,0.030597,0.023484,0.06399,0.125322
3940,32.833333,0.025284,0.060991,0.150233,0.012515,0.063135,0.253446,0.020808,0.064752,0.03054,0.023512,0.064027,0.125366
3941,32.841667,0.025401,0.060966,0.150126,0.012352,0.062972,0.254141,0.020822,0.064732,0.029846,0.023428,0.064169,0.125246
3942,32.85,0.025312,0.061012,0.150192,0.012587,0.062731,0.254607,0.020812,0.064698,0.029632,0.023525,0.063992,0.124933
3943,32.858333,0.025107,0.060978,0.150208,0.013147,0.062677,0.254184,0.02075,0.064778,0.030131,0.023586,0.063945,0.125125
3944,32.866667,0.025042,0.06098,0.150263,0.013471,0.063058,0.2536,0.020751,0.064775,0.030576,0.023419,0.063991,0.125314
3945,32.875,0.024961,0.061021,0.150355,0.013661,0.063304,0.253292,0.020715,0.064798,0.03072,0.023358,0.063942,0.125384
3946,32.883333,0.024923,0.061034,0.150207,0.013663,0.063242,0.253414,0.020678,0.064796,0.03045,0.023408,0.064055,0.125471
3947,32.891667,0.024979,0.061042,0.150193,0.013583,0.062947,0.254266,0.020709,0.06471,0.029723,0.023346,0.064104,0.125128
3948,32.9,0.024738,0.061122,0.150278,0.013958,0.062708,0.254573,0.020675,0.064702,0.029687,0.023494,0.063915,0.125025
3949,32.908333,0.024546,0.061059,0.150349,0.014524,0.062814,0.254014,0.020668,0.064757,0.030372,0.023413,0.063949,0.125282
3950,32.916667,0.024525,0.061072,0.150451,0.014874,0.063206,0.253446,0.020726,0.064814,0.030789,0.023185,0.063958,0.125547
3951,32.925,0.024474,0.061108,0.150497,0.015073,0.06327,0.25326,0.020719,0.064839,0.030968,0.023175,0.063931,0.125568
3952,32.933333,0.024487,0.061142,0.15034,0.015034,0.063134,0.2537,0.020727,0.064794,0.030375,0.023235,0.064112,0.125624
3953,32.941667,0.024457,0.061181,0.150364,0.015081,0.062854,0.254556,0.020746,0.064679,0.029728,0.023249,0.064059,0.125124
3954,32.95,0.024146,0.061227,0.150459,0.015521,0.062713,0.254489,0.020695,0.0647,0.029882,0.023416,0.06389,0.125213
3955,32.958333,0.024052,0.061146,0.150484,0.015969,0.062869,0.253791,0.020731,0.064752,0.030622,0.023223,0.063958,0.125479
3956,32.966667,0.024076,0.061181,0.150561,0.016196,0.063028,0.253327,0.020794,0.064821,0.030958,0.023003,0.063952,0.125691
3957,32.975,0.02396,0.061242,0.150537,0.016261,0.062989,0.253289,0.020798,0.06485,0.030981,0.023062,0.063987,0.125681
3958,32.983333,0.023911,0.061289,0.150406,0.01612,0.062816,0.254017,0.020825,0.064758,0.030149,0.023048,0.064144,0.12559
3959,32.991667,0.023724,0.061355,0.150436,0.016196,0.062678,0.254551,0.02083,0.064632,0.029702,0.023088,0.063992,0.125136
3960,33,0.023371,0.061342,0.150517,0.016553,0.062698,0.254116,0.020814,0.064721,0.03012,0.023105,0.063894,0.125368
3961,33.008333,0.023343,0.061294,0.150518,0.016817,0.062817,0.253381,0.020903,0.064764,0.030816,0.022806,0.063958,0.125628
3962,33.016667,0.023372,0.061339,0.150565,0.016943,0.06289,0.253066,0.020959,0.064822,0.031042,0.022642,0.06394,0.125722
3963,33.025,0.023222,0.061403,0.150473,0.016907,0.062743,0.25316,0.020942,0.064806,0.030791,0.022761,0.064025,0.125712
3964,33.033333,0.02317,0.06145,0.150367,0.016752,0.06272,0.253961,0.020938,0.06468,0.029886,0.022719,0.064117,0.125401
3965,33.041667,0.022871,0.061495,0.150385,0.016829,0.062689,0.254098,0.020898,0.064643,0.029664,0.022799,0.063962,0.125138
3966,33.05,0.022599,0.061451,0.150399,0.017063,0.062741,0.253446,0.020905,0.064763,0.0303,0.022694,0.06391,0.125392
3967,33.058333,0.02261,0.061443,0.150419,0.0172,0.062767,0.252786,0.021019,0.064797,0.030817,0.022384,0.063959,0.125599
3968,33.066667,0.022505,0.061499,0.150425,0.017258,0.062756,0.252559,0.02104,0.064818,0.030917,0.022278,0.063924,0.125556
3969,33.075,0.022343,0.061564,0.150224,0.017161,0.062685,0.25282,0.021039,0.064754,0.030342,0.022329,0.064058,0.12557
3970,33.083333,0.022256,0.061562,0.150161,0.017101,0.062628,0.253533,0.021058,0.064624,0.02956,0.022258,0.064073,0.125072
3971,33.091667,0.021856,0.061591,0.150173,0.017296,0.062619,0.253389,0.021038,0.064699,0.029616,0.022307,0.063932,0.125059
3972,33.1,0.021714,0.061531,0.150155,0.017538,0.062619,0.25261,0.021126,0.064783,0.030385,0.022094,0.063921,0.125281
3973,33.108333,0.021717,0.061514,0.150217,0.017639,0.062647,0.252134,0.021236,0.064787,0.030696,0.021828,0.063959,0.125448
3974,33.116667,0.021587,0.06157,0.150176,0.017722,0.062592,0.252023,0.021228,0.06477,0.030669,0.02179,0.06393,0.125362
3975,33.125,0.02157,0.061614,0.149991,0.017695,0.062553,0.252587,0.021206,0.064662,0.029859,0.021828,0.064097,0.125318
3976,33.133333,0.021447,0.061665,0.150002,0.017819,0.062588,0.253094,0.021167,0.064646,0.029391,0.021832,0.06404,0.124877
3977,33.141667,0.021139,0.061674,0.150052,0.018109,0.062547,0.252708,0.021149,0.064808,0.029775,0.021858,0.063961,0.125027
3978,33.15,0.021117,0.061612,0.150048,0.018368,0.062551,0.251965,0.021254,0.064816,0.030465,0.021641,0.063951,0.125255
3979,33.158333,0.021116,0.061609,0.15015,0.018417,0.062647,0.251788,0.021313,0.064758,0.030608,0.021525,0.063961,0.12532
3980,33.166667,0.021024,0.061658,0.150144,0.018346,0.06262,0.251892,0.021273,0.064679,0.030405,0.021596,0.063984,0.12534
3981,33.175,0.021091,0.06169,0.150028,0.018267,0.062542,0.252616,0.021237,0.064616,0.029634,0.021566,0.064129,0.12523
3982,33.183333,0.020913,0.061733,0.150074,0.01846,0.062491,0.252877,0.021204,0.064702,0.029529,0.021585,0.064024,0.124959
3983,33.191667,0.020665,0.061632,0.150132,0.018719,0.06248,0.252271,0.021224,0.064842,0.030086,0.021568,0.063951,0.125164
3984,33.2,0.020624,0.061611,0.150157,0.018811,0.062632,0.251788,0.021336,0.06481,0.030541,0.021413,0.063984,0.125319
3985,33.208333,0.020564,0.061669,0.150292,0.018688,0.062686,0.251644,0.021346,0.064708,0.030557,0.021372,0.063977,0.125326
3986,33.216667,0.020528,0.061708,0.150176,0.018497,0.062675,0.251924,0.021316,0.064615,0.03021,0.021429,0.064102,0.125433
3987,33.225,0.020546,0.061746,0.150157,0.018429,0.062547,0.252605,0.021286,0.064608,0.029566,0.021355,0.064156,0.125162
3988,33.233333,0.020249,0.061801,0.150161,0.018677,0.062536,0.25258,0.021249,0.064759,0.029667,0.021385,0.064018,0.125058
3989,33.241667,0.020078,0.061723,0.150174,0.018867,0.062555,0.251921,0.021292,0.064865,0.030275,0.02129,0.064003,0.125239
3990,33.25,0.020026,0.061771,0.15026,0.018865,0.06275,0.251561,0.021383,0.06478,0.030561,0.021169,0.064038,0.12537
3991,33.258333,0.020009,0.061807,0.150355,0.018714,0.06275,0.251494,0.021364,0.064662,0.03055,0.021161,0.064026,0.125358
3992,33.266667,0.020074,0.061834,0.150188,0.018559,0.062731,0.251959,0.021358,0.064583,0.029994,0.021232,0.064209,0.125471
3993,33.275,0.020032,0.061806,0.150239,0.018645,0.062622,0.252518,0.021332,0.064622,0.029551,0.021193,0.064145,0.125092
3994,33.283333,0.019754,0.061778,0.15022,0.018993,0.062578,0.252225,0.021321,0.064811,0.029835,0.02124,0.064008,0.125151
3995,33.291667,0.019682,0.061712,0.150235,0.019187,0.062687,0.251639,0.021409,0.064849,0.030432,0.021133,0.064032,0.12531
3996,33.3,0.019696,0.061763,0.150377,0.019134,0.06286,0.251353,0.021489,0.064721,0.030577,0.021058,0.064061,0.125411
3997,33.308333,0.019745,0.061788,0.150375,0.019058,0.062805,0.25142,0.021473,0.064605,0.030502,0.021126,0.064072,0.125429
3998,33.316667,0.019845,0.061801,0.150255,0.01901,0.062722,0.252061,0.021472,0.064541,0.029789,0.021184,0.064229,0.125444
3999,33.325,0.019688,0.061835,0.150297,0.019298,0.062651,0.252427,0.02145,0.064655,0.029579,0.021175,0.06409,0.125101
4000,33.333333,0.019433,0.061703,0.150295,0.019662,0.062582,0.251937,0.021447,0.064848,0.030044,0.021153,0.064013,0.125252
4001,33.341667,0.019408,0.061675,0.150327,0.019837,0.062813,0.25142,0.021568,0.064811,0.030551,0.021017,0.064067,0.125404
4002,33.35,0.019458,0.061755,0.150469,0.019795,0.062939,0.251171,0.021613,0.064669,0.030604,0.020994,0.064058,0.125457
4003,33.358333,0.019518,0.061756,0.150381,0.019752,0.062836,0.251406,0.021601,0.064539,0.030356,0.021105,0.064137,0.125542
4004,33.366667,0.019563,0.061788,0.150358,0.019768,0.06266,0.252159,0.02162,0.064522,0.029634,0.021115,0.064209,0.125362
4005,33.375,0.019276,0.061754,0.150372,0.020117,0.062583,0.252262,0.021598,0.064699,0.029663,0.021115,0.064054,0.125193
4006,33.383333,0.019104,0.061687,0.150353,0.02038,0.062622,0.251669,0.021667,0.064881,0.030278,0.021007,0.064046,0.125348
4007,33.391667,0.019145,0.061782,0.150449,0.020403,0.062942,0.251204,0.021808,0.064818,0.030619,0.020889,0.064114,0.125479
4008,33.4,0.019238,0.061704,0.150548,0.020348,0.062965,0.251095,0.021819,0.064659,0.030661,0.020922,0.064055,0.125505
4009,33.408333,0.019333,0.061725,0.150398,0.020306,0.06283,0.251539,0.02183,0.064507,0.030178,0.021074,0.064182,0.125628
4010,33.416667,0.019335,0.061785,0.150439,0.020416,0.062675,0.252218,0.021822,0.064495,0.029588,0.021065,0.064195,0.125284
4011,33.425,0.019059,0.06182,0.150352,0.020667,0.062582,0.252069,0.021807,0.064742,0.029817,0.021083,0.064038,0.125277
4012,33.433333,0.018986,0.061741,0.150351,0.02074,0.062698,0.25148,0.0219,0.06489,0.030444,0.020948,0.064081,0.125389
4013,33.441667,0.019095,0.06181,0.150458,0.020662,0.062995,0.251099,0.021995,0.064808,0.030641,0.020875,0.064105,0.125481
4014,33.45,0.019199,0.061718,0.150482,0.020554,0.062956,0.251106,0.021983,0.064635,0.030603,0.020991,0.064038,0.12549
4015,33.458333,0.019308,0.061777,0.150339,0.020508,0.062834,0.251744,0.022007,0.06446,0.029889,0.021115,0.064218,0.125562
4016,33.466667,0.019187,0.061879,0.15037,0.020688,0.062721,0.252203,0.021967,0.064529,0.029564,0.021087,0.06414,0.12519
4017,33.475,0.018874,0.061801,0.150316,0.020875,0.062635,0.251819,0.021957,0.064795,0.02999,0.021051,0.064045,0.125314
4018,33.483333,0.018869,0.061799,0.150338,0.020919,0.06284,0.251308,0.022086,0.064889,0.030539,0.02089,0.064108,0.125424
4019,33.491667,0.018962,0.061796,0.150468,0.020813,0.063008,0.25106,0.022133,0.064794,0.030632,0.020856,0.064087,0.125479
4020,33.5,0.019064,0.061769,0.150407,0.020725,0.06295,0.251209,0.02212,0.0646,0.03046,0.020994,0.064106,0.125541
4021,33.508333,0.019154,0.061839,0.150334,0.020772,0.062845,0.251922,0.022136,0.064425,0.029684,0.021059,0.064241,0.125455
4022,33.516667,0.018961,0.061929,0.150312,0.020999,0.062727,0.252111,0.022104,0.064599,0.029623,0.021068,0.064107,0.125198
4023,33.525,0.018744,0.06182,0.1503,0.021159,0.062715,0.251591,0.022139,0.064829,0.030181,0.021003,0.064066,0.125339
4024,33.533333,0.018799,0.061852,0.150343,0.021192,0.062985,0.251143,0.022287,0.064867,0.03058,0.020869,0.064113,0.125439
4025,33.541667,0.018892,0.061838,0.150447,0.021138,0.063027,0.251028,0.022298,0.064738,0.03061,0.020891,0.064063,0.125458
4026,33.55,0.018987,0.061842,0.15032,0.021136,0.062989,0.251321,0.022307,0.064519,0.030255,0.021032,0.064162,0.125566
4027,33.558333,0.019036,0.061946,0.150311,0.02125,0.062821,0.252027,0.022331,0.064435,0.029556,0.021023,0.064224,0.125312
4028,33.566667,0.018745,0.061968,0.150249,0.021471,0.062736,0.251947,0.022299,0.064672,0.029717,0.021064,0.064079,0.12522
4029,33.575,0.018626,0.061862,0.150257,0.021582,0.062827,0.251395,0.022379,0.064872,0.030321,0.020947,0.064088,0.125348
4030,33.583333,0.018696,0.061902,0.150345,0.021558,0.063068,0.251035,0.022494,0.064811,0.030574,0.020851,0.064113,0.125436
4031,33.591667,0.018781,0.061872,0.150406,0.021502,0.063044,0.251007,0.02249,0.064655,0.030573,0.020907,0.064054,0.125435
4032,33.6,0.018885,0.061914,0.150246,0.021529,0.06299,0.251499,0.02252,0.064454,0.029983,0.021019,0.064232,0.12555
4033,33.608333,0.018827,0.061952,0.150284,0.02172,0.062848,0.25202,0.022515,0.064466,0.029516,0.021004,0.0642,0.125186
4034,33.616667,0.018534,0.061942,0.150206,0.021903,0.062792,0.251695,0.022495,0.064725,0.029857,0.021037,0.064065,0.125259
4035,33.625,0.018525,0.061892,0.150241,0.021952,0.062908,0.251218,0.022615,0.06482,0.030442,0.020907,0.064104,0.125363
4036,33.633333,0.018588,0.061934,0.150343,0.021916,0.063055,0.25097,0.022698,0.064738,0.030555,0.020843,0.064095,0.125424
4037,33.641667,0.018651,0.06192,0.150328,0.021876,0.063036,0.251021,0.022704,0.064572,0.030473,0.020918,0.0641,0.125444
4038,33.65,0.018725,0.061954,0.15022,0.021916,0.062975,0.25162,0.022765,0.064426,0.029755,0.02098,0.064266,0.125467
4039,33.658333,0.018558,0.06198,0.150241,0.022118,0.062885,0.251891,0.022757,0.064523,0.029547,0.020976,0.064155,0.125144
4040,33.666667,0.018319,0.061942,0.150179,0.022236,0.062823,0.251435,0.022789,0.064778,0.030023,0.020959,0.064065,0.125279
4041,33.675,0.018341,0.061888,0.150252,0.022254,0.062988,0.25102,0.022916,0.064791,0.030494,0.020836,0.064116,0.125384
4042,33.683333,0.018394,0.061925,0.150344,0.022202,0.063084,0.250863,0.022977,0.064679,0.030541,0.020795,0.064063,0.125417
4043,33.691667,0.018443,0.061931,0.150276,0.022138,0.063017,0.251039,0.02301,0.064514,0.030314,0.020877,0.064159,0.125505
4044,33.7,0.018454,0.061953,0.150254,0.022249,0.062969,0.251699,0.023065,0.064403,0.029617,0.020884,0.064254,0.125372
4045,33.708333,0.018201,0.061991,0.1502,0.022423,0.0629,0.251716,0.023073,0.06457,0.029644,0.020904,0.064097,0.125183
4046,33.716667,0.018104,0.06196,0.150177,0.022498,0.06287,0.251188,0.023144,0.064758,0.030211,0.020845,0.064086,0.125313
4047,33.725,0.018205,0.061921,0.150284,0.0225,0.063028,0.25086,0.023282,0.064761,0.030527,0.020782,0.064107,0.125409
4048,33.733333,0.01829,0.061869,0.15037,0.022453,0.06306,0.250808,0.023309,0.06462,0.030553,0.020794,0.064037,0.125421
4049,33.741667,0.018345,0.061886,0.150246,0.022425,0.062998,0.251159,0.023357,0.064436,0.03012,0.020888,0.064196,0.125558
4050,33.75,0.018299,0.061986,0.150253,0.02259,0.062944,0.251734,0.023422,0.064408,0.029546,0.020878,0.064216,0.125242
4051,33.758333,0.01799,0.062021,0.150138,0.022701,0.062871,0.25153,0.02345,0.064611,0.029733,0.02091,0.064075,0.125213
4052,33.766667,0.018009,0.062007,0.150142,0.022717,0.062911,0.251022,0.023523,0.064727,0.030336,0.020799,0.064096,0.125323
4053,33.775,0.018154,0.062048,0.150269,0.022699,0.06308,0.250731,0.023625,0.064687,0.030545,0.020775,0.064103,0.125404
4054,33.783333,0.018257,0.061994,0.150297,0.022681,0.063028,0.250784,0.023624,0.064561,0.030541,0.02083,0.064041,0.125425
4055,33.791667,0.018313,0.061999,0.150189,0.0227,0.062991,0.25132,0.023693,0.064398,0.029899,0.02091,0.064247,0.125518
4056,33.8,0.018169,0.062084,0.150208,0.02286,0.062921,0.251765,0.023763,0.064387,0.02954,0.02091,0.06418,0.12516
4057,33.808333,0.017868,0.062004,0.150104,0.022921,0.062865,0.25137,0.023799,0.064585,0.029885,0.020919,0.064068,0.125251
4058,33.816667,0.017963,0.062033,0.150152,0.022908,0.063003,0.250856,0.023936,0.064671,0.030439,0.02081,0.064113,0.125342
4059,33.825,0.018083,0.061996,0.150279,0.0229,0.063091,0.250692,0.024029,0.064608,0.030577,0.020809,0.064081,0.125403
4060,33.833333,0.018157,0.062007,0.150231,0.022869,0.063021,0.250841,0.024077,0.064483,0.030465,0.020872,0.064103,0.125468
4061,33.841667,0.018189,0.06207,0.150168,0.022952,0.06297,0.251515,0.02418,0.064333,0.029716,0.020908,0.06427,0.125412
4062,33.85,0.017935,0.062103,0.150144,0.023078,0.062941,0.251692,0.024232,0.064401,0.029583,0.020915,0.064139,0.125142
4063,33.858333,0.017743,0.062075,0.150069,0.023106,0.062898,0.251174,0.024308,0.064591,0.030096,0.020871,0.064081,0.125286
4064,33.866667,0.017873,0.062071,0.150181,0.023115,0.063048,0.250757,0.024479,0.064629,0.03054,0.020793,0.064123,0.125375
4065,33.875,0.017968,0.062034,0.150267,0.023104,0.063076,0.250685,0.024543,0.064565,0.030618,0.020815,0.06405,0.125407
4066,33.883333,0.018016,0.062048,0.150175,0.023104,0.063008,0.250961,0.024566,0.064409,0.03029,0.020889,0.064168,0.125527
4067,33.891667,0.017996,0.062106,0.150178,0.023244,0.062977,0.251598,0.024606,0.064296,0.029613,0.020894,0.064252,0.125293
4068,33.9,0.017708,0.062148,0.150101,0.023352,0.06295,0.251546,0.024566,0.064455,0.029707,0.020919,0.064108,0.125199
4069,33.908333,0.017664,0.062127,0.150086,0.02341,0.062926,0.251012,0.024637,0.064613,0.03031,0.020814,0.064097,0.125339
4070,33.916667,0.017816,0.06211,0.150229,0.02342,0.06305,0.250708,0.024715,0.064535,0.030612,0.020779,0.064125,0.125423
4071,33.925,0.017867,0.062064,0.15027,0.023408,0.063054,0.250708,0.024714,0.064493,0.030635,0.020823,0.064041,0.125432
4072,33.933333,0.017921,0.062082,0.150157,0.023442,0.063009,0.251147,0.024721,0.064349,0.030054,0.020893,0.064236,0.125539
4073,33.941667,0.017847,0.062125,0.150182,0.023589,0.062991,0.251631,0.02472,0.064314,0.029582,0.020891,0.06423,0.125192
4074,33.95,0.017573,0.062171,0.150078,0.023697,0.06298,0.251384,0.02467,0.064514,0.029868,0.020915,0.064086,0.125266
4075,33.958333,0.017659,0.062164,0.15013,0.023769,0.062972,0.250869,0.024746,0.064547,0.030477,0.020788,0.064119,0.125382
4076,33.966667,0.01776,0.062084,0.150285,0.023804,0.063048,0.250711,0.024814,0.064491,0.030647,0.020786,0.064108,0.125459
4077,33.975,0.01779,0.062119,0.150245,0.02378,0.063032,0.250777,0.024789,0.064439,0.030574,0.020837,0.064085,0.125484
4078,33.983333,0.017862,0.062183,0.150159,0.023868,0.063051,0.251348,0.024806,0.064315,0.029821,0.020874,0.064288,0.12549
4079,33.991667,0.017684,0.06215,0.150187,0.024008,0.063041,0.251622,0.024776,0.064363,0.029614,0.020883,0.064182,0.125179
4080,34,0.017474,0.062144,0.15013,0.024105,0.063006,0.251201,0.024759,0.064572,0.030082,0.020868,0.064074,0.125357
4081,34.008333,0.01762,0.062145,0.150223,0.024165,0.06306,0.25075,0.024849,0.064525,0.030592,0.020762,0.064149,0.125455
4082,34.016667,0.017683,0.062097,0.15034,0.024204,0.063098,0.250693,0.024858,0.064462,0.030689,0.020776,0.064088,0.125502
4083,34.025,0.017709,0.062112,0.15025,0.024216,0.063091,0.250852,0.024827,0.064415,0.030456,0.020846,0.064149,0.125567
4084,34.033333,0.017769,0.062156,0.15023,0.024374,0.063042,0.251466,0.024858,0.064312,0.029703,0.020858,0.064292,0.125413
4085,34.041667,0.017533,0.062167,0.150207,0.024486,0.063069,0.25154,0.024809,0.064405,0.029718,0.020892,0.06414,0.125242
