Format Version,1.21,Take Name,circular_inextensible_tsample_0pt5s_dutycycle35_000,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-09 11.51.49.565 AM,Total Frames in Take,21975,Total Exported Frames,21975,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:2599,Unlabeled:2599,Unlabeled:2599,Unlabeled:2604,Unlabeled:2604,Unlabeled:2604,Unlabeled:2626,Unlabeled:2626,Unlabeled:2626,Unlabeled:2637,Unlabeled:2637,Unlabeled:2637,Unlabeled:2638,Unlabeled:2638,Unlabeled:2638,Unlabeled:2641,Unlabeled:2641,Unlabeled:2641,Unlabeled:2627,Unlabeled:2627,Unlabeled:2627,Unlabeled:2644,Unlabeled:2644,Unlabeled:2644
,,"8392B20CF49E3570A27","8392B20CF49E3570A27","8392B20CF49E3570A27","8392B20CF49E3570A2C","8392B20CF49E3570A2C","8392B20CF49E3570A2C","8392B20CF49E3570A42","8392B20CF49E3570A42","8392B20CF49E3570A42","8392B20CF49E3570A4D","8392B20CF49E3570A4D","8392B20CF49E3570A4D","8392B20CF49E3570A4E","8392B20CF49E3570A4E","8392B20CF49E3570A4E","8392B20CF49E3570A51","8392B20CF49E3570A51","8392B20CF49E3570A51","8392B20CF49E3570A43","8392B20CF49E3570A43","8392B20CF49E3570A43","8392B20CF49E3570A54","8392B20CF49E3570A54","8392B20CF49E3570A54"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
9147,76.225000,0.164616,0.068843,0.220835,0.185824,0.064002,0.393995,0.171822,0.070348,0.296681,0.168014,0.069152,0.281693,0.179154,0.066885,0.345435,0.216859,0.079926,0.226734,,,,,,
9148,76.233333,0.164611,0.068927,0.220973,0.186030,0.063919,0.393876,0.171675,0.070304,0.296721,0.167841,0.069162,0.281725,0.178991,0.066763,0.345375,0.216873,0.079860,0.226975,,,,,,
9149,76.241667,0.164588,0.068954,0.221012,0.186197,0.063906,0.393854,0.171358,0.070357,0.296775,0.167558,0.069216,0.281786,0.179072,0.066719,0.345347,0.216954,0.079911,0.227002,,,,,,
9150,76.250000,0.164682,0.068882,0.220481,0.186555,0.063919,0.394089,0.171292,0.070383,0.296737,0.167567,0.069272,0.281682,0.178913,0.066831,0.345531,0.217002,0.079982,0.227015,,,,,,
9151,76.258333,0.164814,0.068836,0.220675,0.186750,0.063942,0.393882,0.171226,0.070305,0.296701,0.167614,0.069141,0.281673,0.178489,0.066793,0.345520,0.216955,0.079951,0.227152,,,,,,
9152,76.266667,0.164811,0.068927,0.220857,0.186821,0.063890,0.393755,0.171114,0.070282,0.296756,0.167443,0.069159,0.281708,0.178370,0.066659,0.345468,0.216920,0.079947,0.227350,,,,,,
9153,76.275000,0.164799,0.068956,0.220951,0.186876,0.063887,0.393760,0.170836,0.070340,0.296799,0.167169,0.069211,0.281775,0.178460,0.066629,0.345442,0.217184,0.079968,0.227546,,,,,,
9154,76.283333,0.164837,0.068901,0.220641,0.187179,0.063911,0.393976,0.170772,0.070378,0.296769,0.167195,0.069260,0.281670,0.178232,0.066749,0.345662,0.217109,0.080005,0.227449,,,,,,
9155,76.291667,0.164989,0.068867,0.220832,0.187355,0.063937,0.393776,0.170708,0.070303,0.296747,0.167240,0.069122,0.281667,0.177806,0.066720,0.345640,0.216877,0.079952,0.227411,,,,,,
9156,76.300000,0.164983,0.068943,0.220993,0.187438,0.063880,0.393645,0.170567,0.070266,0.296806,0.167051,0.069144,0.281705,0.177671,0.066589,0.345577,0.217046,0.079990,0.227772,,,,,,
9157,76.308333,0.164975,0.068965,0.221073,0.187495,0.063876,0.393649,0.170239,0.070348,0.296860,0.166773,0.069201,0.281778,0.177731,0.066544,0.345553,0.217166,0.080029,0.227823,,,,,,
9158,76.316667,0.165033,0.068907,0.220727,0.187778,0.063890,0.393871,0.170168,0.070373,0.296825,0.166791,0.069259,0.281675,0.177464,0.066692,0.345787,0.216937,0.080032,0.227504,,,,,,
9159,76.325000,0.165191,0.068876,0.220935,0.187906,0.063905,0.393660,0.170091,0.070285,0.296803,0.166830,0.069121,0.281678,0.177029,0.066659,0.345793,0.216893,0.080016,0.227653,,,,,,
9160,76.333333,0.165199,0.068958,0.221096,0.187981,0.063847,0.393536,0.169935,0.070258,0.296862,0.166628,0.069140,0.281712,0.176912,0.066524,0.345717,0.217077,0.079747,0.228132,,,,,,
9161,76.341667,0.165194,0.068974,0.221149,0.188067,0.063849,0.393537,0.169631,0.070314,0.296898,0.166340,0.069200,0.281783,0.177020,0.066511,0.345695,0.217377,0.079999,0.228321,,,,,,
9162,76.350000,0.165274,0.068902,0.220766,0.188420,0.063894,0.393729,0.169574,0.070347,0.296868,0.166367,0.069239,0.281677,0.176781,0.066660,0.345921,0.217088,0.080083,0.227957,,,,,,
9163,76.358333,0.165438,0.068883,0.220971,0.188572,0.063926,0.393512,0.169507,0.070251,0.296858,0.166415,0.069098,0.281696,0.176353,0.066607,0.345930,0.217066,0.080052,0.228101,,,,,,
9164,76.366667,0.165446,0.068948,0.221123,0.188624,0.063898,0.393368,0.169452,0.070180,0.296896,0.166223,0.069128,0.281732,0.176298,0.066485,0.345841,0.217179,0.080029,0.228464,,,,,,
9165,76.375000,0.165435,0.068972,0.221168,0.188693,0.063898,0.393372,0.169139,0.070283,0.296925,0.165986,0.069189,0.281775,0.176462,0.066481,0.345783,0.217541,0.080029,0.228736,,,,,,
9166,76.383333,0.165569,0.068901,0.220675,0.189071,0.063950,0.393617,0.169084,0.070307,0.296822,0.166034,0.069242,0.281624,0.176204,0.066643,0.346028,0.217194,0.080085,0.228342,,,,,,
9167,76.391667,0.165690,0.068893,0.220897,0.189270,0.064008,0.393353,0.168994,0.070238,0.296811,0.166066,0.069101,0.281647,0.175707,0.066630,0.346047,0.217174,0.080034,0.228416,,,,,,
9168,76.400000,0.165686,0.068966,0.221262,0.189395,0.063977,0.393199,0.168799,0.070251,0.296909,0.165842,0.069134,0.281698,0.175539,0.066504,0.346004,0.217176,0.080014,0.228469,,,,,,
9169,76.408333,0.165735,0.069002,0.221366,0.189552,0.063984,0.393254,0.168509,0.070290,0.296860,0.165530,0.069216,0.281686,0.175583,0.066509,0.346000,0.217557,0.080051,0.228805,,,,,,
9170,76.416667,0.165801,0.068909,0.220851,0.189934,0.064032,0.393466,0.168266,0.070393,0.296799,0.165459,0.069284,0.281558,0.175166,0.066710,0.346269,0.217314,0.080013,0.228412,,,,,,
9171,76.425000,0.165944,0.068901,0.221302,0.190185,0.064082,0.393165,0.168054,0.070350,0.296854,0.165422,0.069162,0.281630,0.174516,0.066746,0.346361,0.217292,0.079961,0.228431,,,,,,
9172,76.433333,0.165969,0.068962,0.221484,0.190408,0.064060,0.392942,0.167732,0.070342,0.296983,0.165116,0.069205,0.281723,0.174157,0.066610,0.346380,0.217634,0.079988,0.228816,,,,,,
9173,76.441667,0.166033,0.068980,0.221601,0.190582,0.063988,0.392992,0.167222,0.070426,0.296980,0.164684,0.069309,0.281735,0.174073,0.066555,0.346407,0.217689,0.080020,0.228726,,,,,,
9174,76.450000,0.166108,0.068878,0.221281,0.190954,0.064011,0.393185,0.166931,0.070506,0.296933,0.164494,0.069390,0.281616,0.173640,0.066754,0.346726,0.217836,0.080029,0.228721,,,,,,
9175,76.458333,0.166260,0.068890,0.221538,0.191159,0.064087,0.392807,0.166728,0.070447,0.297004,0.164384,0.069313,0.281710,0.173003,0.066780,0.346770,0.217819,0.079976,0.228767,,,,,,
9176,76.466667,0.166293,0.068946,0.221693,0.191402,0.064032,0.392561,0.166365,0.070488,0.297131,0.164108,0.069332,0.281800,0.172576,0.066645,0.346818,0.217843,0.079997,0.228706,,,,,,
9177,76.475000,0.166386,0.068998,0.221881,0.191655,0.063982,0.392601,0.165859,0.070534,0.297165,0.163652,0.069433,0.281836,0.172560,0.066615,0.346844,0.218111,0.079962,0.228420,,,,,,
9178,76.483333,0.166548,0.068874,0.221621,0.192141,0.064032,0.392753,0.165439,0.070669,0.297176,0.163377,0.069537,0.281771,0.172160,0.066794,0.347195,0.218378,0.080072,0.228090,,,,,,
9179,76.491667,0.166820,0.068789,0.221925,0.192412,0.064065,0.392371,0.165148,0.070670,0.297297,0.163249,0.069446,0.281926,0.171548,0.066845,0.347322,0.218473,0.079819,0.227963,,,,,,
9180,76.500000,0.166866,0.068829,0.222270,0.192673,0.063941,0.392160,0.164957,0.070579,0.297463,0.163052,0.069446,0.282059,0.171155,0.066735,0.347416,0.218523,0.080057,0.227859,,,,,,
9181,76.508333,0.166971,0.068908,0.222525,0.192899,0.063882,0.392202,0.164467,0.070669,0.297493,0.162693,0.069507,0.282119,0.171118,0.066654,0.347450,0.218684,0.080088,0.227750,,,,,,
9182,76.516667,0.167051,0.068772,0.222178,0.193349,0.063960,0.392311,0.164271,0.070648,0.297480,0.162521,0.069564,0.282029,0.170753,0.066807,0.347795,0.218916,0.080158,0.227562,,,,,,
9183,76.525000,0.167256,0.068778,0.222588,0.193550,0.064027,0.391870,0.164126,0.070630,0.297576,0.162503,0.069475,0.282169,0.170313,0.066854,0.347827,0.218968,0.080091,0.227382,,,,,,
9184,76.533333,0.167340,0.068833,0.222803,0.193720,0.064015,0.391620,0.163983,0.070610,0.297702,0.162381,0.069460,0.282265,0.170117,0.066732,0.347871,0.219179,0.080149,0.227425,,,,,,
9185,76.541667,0.167447,0.068912,0.223035,0.193894,0.064004,0.391724,0.163595,0.070705,0.297708,0.162073,0.069531,0.282311,0.170228,0.066670,0.347863,0.219348,0.080172,0.227129,,,,,,
9186,76.550000,0.167562,0.068818,0.222879,0.194315,0.064006,0.391903,0.163488,0.070681,0.297701,0.161986,0.069564,0.282225,0.169842,0.066827,0.348258,0.219549,0.080208,0.226767,,,,,,
9187,76.558333,0.167740,0.068757,0.223232,0.194451,0.064100,0.391475,0.163394,0.070643,0.297792,0.162014,0.069460,0.282395,0.169394,0.066890,0.348307,0.219565,0.080246,0.226417,,,,,,
9188,76.566667,0.167861,0.068794,0.223453,0.194637,0.064075,0.391238,0.163233,0.070593,0.297953,0.161879,0.069440,0.282514,0.169206,0.066736,0.348363,0.219626,0.080278,0.226195,,,,,,
9189,76.575000,0.167984,0.068839,0.223651,0.194807,0.064034,0.391338,0.162912,0.070642,0.297949,0.161590,0.069514,0.282546,0.169301,0.066655,0.348354,0.219703,0.080309,0.225935,,,,,,
9190,76.583333,0.168022,0.068688,0.223285,0.195225,0.064097,0.391433,0.162799,0.070644,0.297925,0.161581,0.069520,0.282446,0.168936,0.066823,0.348729,0.219871,0.080113,0.225677,,,,,,
9191,76.591667,0.168164,0.068711,0.223695,0.195317,0.064147,0.390979,0.162782,0.070574,0.298038,0.161663,0.069373,0.282635,0.168559,0.066902,0.348749,0.219827,0.080261,0.225341,,,,,,
9192,76.600000,0.168241,0.068762,0.223927,0.195607,0.064019,0.390773,0.162606,0.070602,0.298177,0.161539,0.069354,0.282729,0.168401,0.066774,0.348803,0.219778,0.079998,0.225364,,,,,,
9193,76.608333,0.168306,0.068832,0.224122,0.195805,0.064029,0.390818,0.162369,0.070518,0.298230,0.161254,0.069437,0.282721,0.168500,0.066704,0.348776,0.219813,0.080003,0.225346,,,,,,
9194,76.616667,0.168309,0.068641,0.223730,0.196264,0.064101,0.390829,0.162191,0.070617,0.298081,0.161200,0.069493,0.282601,0.168186,0.066876,0.349139,0.220009,0.080255,0.225123,,,,,,
9195,76.625000,0.168434,0.068680,0.224134,0.196435,0.064113,0.390367,0.162160,0.070565,0.298181,0.161253,0.069366,0.282756,0.167861,0.066942,0.349117,0.219905,0.080204,0.224925,,,,,,
9196,76.633333,0.168509,0.068740,0.224362,0.196685,0.064048,0.390070,0.162028,0.070521,0.298299,0.161134,0.069333,0.282835,0.167723,0.066820,0.349148,0.219866,0.080186,0.224901,,,,,,
9197,76.641667,0.168595,0.068796,0.224561,0.196886,0.064054,0.390134,0.161739,0.070598,0.298250,0.160865,0.069408,0.282843,0.167852,0.066768,0.349112,0.219901,0.080211,0.224822,,,,,,
9198,76.650000,0.168599,0.068615,0.224162,0.197280,0.064145,0.390139,0.161652,0.070605,0.298196,0.160855,0.069435,0.282739,0.167528,0.066925,0.349485,0.220069,0.080222,0.224650,,,,,,
9199,76.658333,0.168744,0.068651,0.224572,0.197317,0.064215,0.389711,0.161652,0.070558,0.298286,0.160948,0.069302,0.282881,0.167217,0.067005,0.349443,0.220001,0.080156,0.224425,,,,,,
9200,76.666667,0.168835,0.068742,0.224796,0.197484,0.064174,0.389453,0.161541,0.070500,0.298400,0.160845,0.069273,0.282967,0.167089,0.066899,0.349462,0.219961,0.080147,0.224337,,,,,,
9201,76.675000,0.168914,0.068789,0.224976,0.197644,0.064154,0.389560,0.161290,0.070595,0.298347,0.160601,0.069368,0.282940,0.167222,0.066828,0.349435,0.219998,0.080205,0.224227,,,,,,
9202,76.683333,0.168911,0.068592,0.224584,0.197924,0.064211,0.389559,0.161210,0.070608,0.298312,0.160614,0.069389,0.282845,0.166884,0.066967,0.349831,0.220123,0.080218,0.223975,,,,,,
9203,76.691667,0.169047,0.068619,0.224983,0.198036,0.064242,0.389175,0.161238,0.070546,0.298405,0.160682,0.069514,0.283029,0.166571,0.067055,0.349797,0.220021,0.080159,0.223664,,,,,,
9204,76.700000,0.169136,0.068710,0.225221,0.198197,0.064214,0.388905,0.161150,0.070507,0.298520,0.160592,0.069497,0.283108,0.166484,0.066967,0.349816,0.220038,0.080404,0.223652,,,,,,
9205,76.708333,0.169201,0.068754,0.225397,0.198391,0.064199,0.388988,0.160907,0.070605,0.298464,0.160350,0.069634,0.283111,0.166634,0.066910,0.349774,0.220001,0.080300,0.223538,,,,,,
9206,76.716667,0.169214,0.068563,0.225014,0.198744,0.064247,0.389004,0.160828,0.070608,0.298447,0.160333,0.069626,0.283022,0.166310,0.067045,0.350192,0.220153,0.080268,0.223313,,,,,,
9207,76.725000,0.169314,0.068571,0.225436,0.198805,0.064298,0.388552,0.160821,0.070616,0.298552,0.160476,0.069482,0.283196,0.165998,0.067112,0.350168,0.220013,0.080218,0.223105,,,,,,
9208,76.733333,0.169387,0.068668,0.225692,0.198961,0.064284,0.388223,0.160751,0.070502,0.298669,0.160376,0.069511,0.283309,0.165857,0.067057,0.350171,0.219956,0.080224,0.223078,,,,,,
9209,76.741667,0.169432,0.068722,0.225855,0.199257,0.064262,0.388331,0.160493,0.070589,0.298616,0.160110,0.069614,0.283285,0.166074,0.066991,0.350152,0.219971,0.080236,0.223000,,,,,,
9210,76.750000,0.169410,0.068527,0.225481,0.199620,0.064275,0.388339,0.160381,0.070610,0.298618,0.160073,0.069603,0.283211,0.165765,0.067121,0.350602,0.220171,0.080351,0.222755,,,,,,
9211,76.758333,0.169523,0.068560,0.225919,0.199681,0.064360,0.387878,0.160394,0.070562,0.298750,0.160252,0.069238,0.283390,0.165480,0.067178,0.350582,0.220022,0.080298,0.222545,,,,,,
9212,76.766667,0.169608,0.068665,0.226201,0.199864,0.064386,0.387581,0.160222,0.070603,0.298883,0.160148,0.069232,0.283513,0.165367,0.067099,0.350632,0.219954,0.080315,0.222450,,,,,,
9213,76.775000,0.169653,0.068728,0.226381,0.200048,0.064342,0.387713,0.160027,0.070612,0.298854,0.159855,0.069611,0.283539,0.165502,0.067081,0.350622,0.219954,0.080356,0.222294,,,,,,
9214,76.783333,0.169628,0.068493,0.225986,0.200292,0.064364,0.387671,0.159945,0.070623,0.298852,0.159858,0.069599,0.283474,0.165165,0.067206,0.351067,0.220063,0.080355,0.222083,,,,,,
9215,76.791667,0.169705,0.068520,0.226396,0.200295,0.064423,0.387221,0.159991,0.070562,0.298954,0.160063,0.069230,0.283632,0.164836,0.067317,0.350979,0.219878,0.080278,0.221895,,,,,,
9216,76.800000,0.169756,0.068593,0.226619,0.200473,0.064419,0.386982,0.159866,0.070537,0.299058,0.159957,0.069227,0.283701,0.164743,0.067255,0.351009,0.219819,0.080240,0.221898,,,,,,
9217,76.808333,0.169811,0.068668,0.226796,0.200649,0.064381,0.387099,0.159588,0.070638,0.298998,0.159703,0.069311,0.283653,0.164844,0.067188,0.350976,0.219854,0.080254,0.221843,,,,,,
9218,76.816667,0.169765,0.068462,0.226394,0.200958,0.064400,0.387065,0.159498,0.070627,0.299010,0.159646,0.069577,0.283637,0.164590,0.067278,0.351443,0.219921,0.080276,0.221629,,,,,,
9219,76.825000,0.169814,0.068421,0.226797,0.201013,0.064469,0.386593,0.159539,0.070550,0.299128,0.159837,0.069209,0.283798,0.164342,0.067366,0.351411,0.219708,0.080179,0.221471,,,,,,
9220,76.833333,0.169853,0.068488,0.227025,0.201215,0.064453,0.386285,0.159408,0.070531,0.299242,0.159710,0.069203,0.283877,0.164314,0.067310,0.351423,0.219635,0.080164,0.221479,,,,,,
9221,76.841667,0.169881,0.068560,0.227172,0.201422,0.064422,0.386345,0.159202,0.070572,0.299252,0.159474,0.069302,0.283837,0.164470,0.067264,0.351374,0.219747,0.080118,0.221567,,,,,,
9222,76.850000,0.169841,0.068329,0.226784,0.201753,0.064449,0.386282,0.159141,0.070612,0.299174,0.159523,0.069259,0.283789,0.164156,0.067367,0.351830,0.219767,0.080120,0.221351,,,,,,
9223,76.858333,0.169911,0.068391,0.227215,0.201770,0.064525,0.385830,0.159192,0.070522,0.299293,0.159663,0.069160,0.283991,0.163863,0.067430,0.351766,0.219601,0.080057,0.221287,,,,,,
9224,76.866667,0.169973,0.068505,0.227449,0.201919,0.064516,0.385546,0.159047,0.070517,0.299393,0.159471,0.069400,0.284067,0.163834,0.067401,0.351769,0.219655,0.080022,0.221498,,,,,,
9225,76.875000,0.169993,0.068536,0.227572,0.202149,0.064460,0.385677,0.158836,0.070623,0.299313,0.159316,0.069277,0.283998,0.164039,0.067372,0.351748,0.219634,0.080039,0.221456,,,,,,
9226,76.883333,0.170050,0.068361,0.227466,0.202436,0.064468,0.385592,0.158813,0.070599,0.299288,0.159379,0.069210,0.283949,0.163746,0.067451,0.352107,0.219654,0.079922,0.221284,,,,,,
9227,76.891667,0.170112,0.068451,0.227870,0.202440,0.064564,0.385087,0.158900,0.070513,0.299488,0.159578,0.069097,0.284201,0.163485,0.067477,0.352224,0.219345,0.080000,0.221045,,,,,,
9228,76.900000,0.170178,0.068498,0.228194,0.202653,0.064535,0.384797,0.158742,0.070485,0.299636,0.159496,0.069089,0.284351,0.163379,0.067441,0.352278,0.219307,0.079956,0.220953,,,,,,
9229,76.908333,0.170237,0.068528,0.228373,0.202915,0.064485,0.384882,0.158500,0.070577,0.299564,0.159241,0.069445,0.284290,0.163474,0.067437,0.352328,0.219256,0.079910,0.220714,,,,,,
9230,76.916667,0.170257,0.068416,0.228378,0.203173,0.064536,0.384728,0.158444,0.070591,0.299528,0.159287,0.069381,0.284268,0.163186,0.067527,0.352657,0.219174,0.079718,0.220644,,,,,,
9231,76.925000,0.170277,0.068373,0.228712,0.203254,0.064574,0.384185,0.158478,0.070513,0.299753,0.159498,0.069003,0.284546,0.162823,0.067661,0.352759,0.218889,0.079987,0.220273,,,,,,
9232,76.933333,0.170345,0.068362,0.229033,0.203419,0.064482,0.383737,0.158290,0.070502,0.299984,0.159376,0.069237,0.284759,0.162676,0.067633,0.352916,0.218723,0.079964,0.219937,,,,,,
9233,76.941667,0.170390,0.068518,0.229405,0.203757,0.064466,0.383745,0.157944,0.070636,0.299961,0.159161,0.069179,0.284772,0.162671,0.067578,0.353036,0.218637,0.079931,0.219493,,,,,,
9234,76.950000,0.170438,0.068400,0.229450,0.203976,0.064526,0.383539,0.157807,0.070667,0.299939,0.159157,0.069140,0.284767,0.162384,0.067677,0.353375,0.218468,0.079856,0.218952,,,,,,
9235,76.958333,0.170474,0.068389,0.229806,0.204023,0.064589,0.382996,0.157842,0.070549,0.300189,0.159325,0.068971,0.285040,0.162078,0.067805,0.353476,0.218152,0.079468,0.218433,,,,,,
9236,76.966667,0.170574,0.068383,0.230241,0.204207,0.064565,0.382522,0.157725,0.070524,0.300386,0.159324,0.068951,0.285256,0.161806,0.067795,0.353589,0.217922,0.079664,0.217902,,,,,,
9237,76.975000,0.170554,0.068304,0.230332,0.204482,0.064527,0.382379,0.157526,0.070597,0.300324,0.159122,0.069060,0.285220,0.161847,0.067732,0.353656,0.217936,0.079719,0.217673,,,,,,
9238,76.983333,0.170501,0.068168,0.230301,0.204817,0.064562,0.382210,0.157448,0.070600,0.300294,0.159156,0.068970,0.285192,0.161729,0.067618,0.353931,0.217714,0.079565,0.217330,,,,,,
9239,76.991667,0.170566,0.068225,0.230678,0.204941,0.064615,0.381651,0.157423,0.070541,0.300504,0.159254,0.068894,0.285469,0.161572,0.067891,0.354073,0.217402,0.079449,0.216863,,,,,,
9240,77.000000,0.170667,0.068178,0.230966,0.205198,0.064593,0.381139,0.157197,0.070554,0.300707,0.159156,0.068896,0.285662,0.161431,0.067878,0.354189,0.217088,0.079316,0.216188,,,,,,
9241,77.008333,0.170737,0.068079,0.231167,0.205549,0.064574,0.380977,0.156864,0.070621,0.300697,0.158878,0.068963,0.285649,0.161448,0.067836,0.354299,0.217098,0.078842,0.215505,,,,,,
9242,77.016667,0.170872,0.068097,0.231462,0.205802,0.064605,0.380698,0.156552,0.070684,0.300765,0.158759,0.068978,0.285734,0.161206,0.067909,0.354708,0.216674,0.078979,0.214310,,,,,,
9243,77.025000,0.171008,0.067970,0.231732,0.205914,0.064640,0.380057,0.156451,0.070638,0.301120,0.158836,0.068953,0.286150,0.160844,0.068020,0.354912,0.216212,0.078550,0.213292,,,,,,
9244,77.033333,0.170980,0.067763,0.232195,0.206077,0.064648,0.379335,0.156283,0.070590,0.301435,0.158856,0.068875,0.286486,0.160635,0.067983,0.355177,0.215614,0.078788,0.212296,,,,,,
9245,77.041667,0.170985,0.067558,0.232592,0.206565,0.064628,0.379051,0.156047,0.070651,0.301491,0.158636,0.068921,0.286552,0.160607,0.067960,0.355355,0.215051,0.078589,0.211518,,,,,,
9246,77.050000,0.171057,0.067459,0.232693,0.206862,0.064664,0.378706,0.155897,0.070659,0.301564,0.158672,0.068887,0.286647,0.160538,0.068017,0.355726,0.214717,0.078048,0.210682,,,,,,
9247,77.058333,0.171222,0.067782,0.233294,0.206965,0.064713,0.378101,0.155834,0.070603,0.301857,0.158785,0.068838,0.287013,0.160299,0.068056,0.355896,0.214133,0.077994,0.209711,,,,,,
9248,77.066667,0.171323,0.067890,0.233719,0.207062,0.064728,0.377570,0.155640,0.070578,0.302154,0.158711,0.068814,0.287305,0.160093,0.068021,0.356050,0.213534,0.077899,0.208855,,,,,,
9249,77.075000,0.171494,0.067786,0.234011,0.207400,0.064667,0.377522,0.155377,0.070607,0.302222,0.158527,0.068856,0.287401,0.160047,0.067967,0.356273,0.213050,0.077546,0.208248,,,,,,
9250,77.083333,0.171511,0.067660,0.234179,0.207571,0.064708,0.377242,0.155247,0.070586,0.302371,0.158619,0.068820,0.287544,0.159913,0.067992,0.356674,0.212419,0.077269,0.207515,,,,,,
9251,77.091667,0.171377,0.067494,0.234554,0.207629,0.064802,0.376556,0.155331,0.070508,0.302608,0.158836,0.068719,0.287913,0.159731,0.068001,0.356888,0.211672,0.077032,0.207009,,,,,,
9252,77.100000,0.171377,0.067464,0.234948,0.207796,0.064819,0.375925,0.155322,0.070463,0.302852,0.158876,0.068656,0.288176,0.159595,0.067940,0.357029,0.211193,0.076790,0.206638,,,,,,
9253,77.108333,0.171454,0.067538,0.235161,0.208179,0.064771,0.375728,0.155170,0.070490,0.302858,0.158743,0.068662,0.288187,0.159641,0.067927,0.357129,0.210871,0.076376,0.206406,,,,,,
9254,77.116667,0.171461,0.067480,0.235252,0.208471,0.064801,0.375381,0.155092,0.070478,0.302886,0.158815,0.068633,0.288260,0.159747,0.067947,0.357460,0.210526,0.076385,0.206084,,,,,,
9255,77.125000,0.171460,0.067508,0.235569,0.208586,0.064955,0.374701,0.155132,0.070404,0.303120,0.158921,0.068605,0.288533,0.159643,0.067964,0.357560,0.210063,0.076371,0.205811,,,,,,
9256,77.133333,0.171458,0.067432,0.235818,0.208766,0.065008,0.374136,0.154998,0.070428,0.303279,0.158827,0.068609,0.288697,0.159595,0.067926,0.357628,0.209659,0.076320,0.205614,,,,,,
9257,77.141667,0.171452,0.067369,0.235926,0.209142,0.064983,0.373842,0.154804,0.070447,0.303234,0.158606,0.068852,0.288671,0.159676,0.067954,0.357720,0.209518,0.076042,0.205456,,,,,,
9258,77.150000,0.171469,0.067280,0.235976,0.209405,0.065023,0.373308,0.154898,0.070507,0.303339,0.158739,0.068585,0.288775,0.159753,0.068016,0.358011,0.209287,0.075515,0.205307,,,,,,
9259,77.158333,0.171615,0.067493,0.236538,0.209582,0.065086,0.372370,0.154792,0.070383,0.303576,0.158893,0.068533,0.289120,0.159637,0.068011,0.358162,0.208817,0.075612,0.205207,,,,,,
9260,77.166667,0.171702,0.067522,0.236937,0.209848,0.065170,0.371489,0.154677,0.070376,0.303825,0.158821,0.068767,0.289408,0.159609,0.067993,0.358257,0.208357,0.075586,0.204991,,,,,,
9261,77.175000,0.171642,0.067437,0.237118,0.210257,0.065218,0.371003,0.154500,0.070389,0.303835,0.158687,0.068767,0.289450,0.159728,0.068083,0.358398,0.207996,0.075460,0.204854,,,,,,
9262,77.183333,0.171582,0.067333,0.237207,0.210571,0.065267,0.370343,0.154410,0.070381,0.303921,0.158714,0.068732,0.289548,0.159852,0.068140,0.358677,0.207635,0.075265,0.204591,,,,,,
9263,77.191667,0.171736,0.067436,0.237643,0.210764,0.065378,0.369436,0.154423,0.070292,0.304209,0.158785,0.068703,0.289860,0.159839,0.068095,0.358818,0.207201,0.075111,0.204339,,,,,,
9264,77.200000,0.171966,0.067503,0.238085,0.211024,0.065495,0.368608,0.154418,0.070362,0.304553,0.158734,0.068725,0.290147,0.159910,0.068016,0.358949,0.206684,0.074915,0.204028,,,,,,
9265,77.208333,0.172146,0.067493,0.238441,0.211394,0.065540,0.368102,0.154209,0.070455,0.304605,0.158616,0.068743,0.290266,0.159948,0.068019,0.359107,0.206128,0.074668,0.203673,,,,,,
9266,77.216667,0.172088,0.067356,0.238574,0.211554,0.065612,0.367413,0.154159,0.070399,0.304753,0.158742,0.068695,0.290482,0.160032,0.068031,0.359467,0.205520,0.074487,0.203279,,,,,,
9267,77.225000,0.172110,0.067377,0.239012,0.211554,0.065750,0.366519,0.154066,0.070231,0.305060,0.158891,0.068425,0.290848,0.159939,0.067956,0.359703,0.204757,0.074217,0.203101,,,,,,
