Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
110,0.916667,0.038647,0.036720,0.188384,0.043652,0.040547,0.069766,0.035378,0.034673,0.232245,0.038314,0.037779,0.274723,0.044154,0.039634,0.164870,0.045025,0.039944,0.113949
111,0.925000,0.038645,0.036727,0.188381,0.043648,0.040552,0.069761,0.035379,0.034678,0.232244,0.038314,0.037781,0.274724,0.044023,0.039560,0.165012,0.045022,0.039949,0.113954
112,0.933333,0.038645,0.036725,0.188383,0.043648,0.040546,0.069765,0.035376,0.034674,0.232241,0.038311,0.037782,0.274723,0.044025,0.039569,0.165014,0.045024,0.039947,0.113949
113,0.941667,0.038649,0.036723,0.188384,0.043645,0.040544,0.069760,0.035377,0.034674,0.232244,0.038310,0.037783,0.274722,0.044023,0.039561,0.165013,0.045019,0.039954,0.113952
114,0.950000,0.038650,0.036722,0.188383,0.043650,0.040546,0.069763,0.035378,0.034669,0.232244,0.038312,0.037787,0.274724,0.044154,0.039641,0.164870,0.045020,0.039956,0.113954
115,0.958333,0.038654,0.036727,0.188385,0.043648,0.040548,0.069766,0.035378,0.034672,0.232243,0.038314,0.037778,0.274718,0.044031,0.039553,0.165012,0.045020,0.039953,0.113949
116,0.966667,0.038650,0.036727,0.188381,0.043656,0.040543,0.069765,0.035384,0.034676,0.232244,0.038319,0.037778,0.274722,0.044031,0.039556,0.165012,0.045026,0.039958,0.113953
117,0.975000,0.038652,0.036730,0.188383,0.043657,0.040553,0.069765,0.035382,0.034675,0.232242,0.038322,0.037783,0.274722,0.044033,0.039556,0.165021,0.045026,0.039959,0.113952
118,0.983333,0.038649,0.036730,0.188387,0.043655,0.040554,0.069767,0.035391,0.034683,0.232247,0.038315,0.037776,0.274725,0.044035,0.039566,0.165016,0.045021,0.039949,0.113954
119,0.991667,0.038650,0.036737,0.188387,0.043657,0.040546,0.069765,0.035385,0.034673,0.232245,0.038317,0.037779,0.274721,0.044032,0.039562,0.165016,0.045023,0.039956,0.113954
